entry_date,exit_date,direction,entry_level,exit_level,pnl_pct,reason,exit_reason,hold_days
2016-08-30,2016-08-31,LONG,156.94297261364525,156.69717635872433,-0.157,signal_entry,circuit_breaker,1
2016-09-14,2016-09-15,SHORT,151.84119592657595,151.84119592657595,-0.0,signal_entry,circuit_breaker,1
2016-09-29,2016-09-30,SHORT,147.19408463587257,148.47172126773748,-0.868,signal_entry,circuit_breaker,1
2016-10-18,2016-10-19,LONG,150.15329087058936,149.54814366994884,-0.403,signal_entry,circuit_breaker,1
2016-11-02,2016-11-03,LONG,159.0809030393341,158.02519225405163,-0.664,signal_entry,circuit_breaker,1
2016-11-17,2016-11-18,SHORT,155.66268642647836,152.63631014726806,1.944,signal_entry,circuit_breaker,1
2016-12-02,2016-12-05,SHORT,153.12945303623204,149.85085198298768,2.141,signal_entry,circuit_breaker,3
2016-12-19,2016-12-20,LONG,141.54060020323197,140.00994180245328,-1.081,signal_entry,circuit_breaker,1
2017-01-04,2017-01-05,LONG,144.20365394163892,146.58755814974262,1.653,signal_entry,circuit_breaker,1
2017-01-19,2017-01-20,SHORT,142.5002683195449,144.38824613180793,-1.325,signal_entry,circuit_breaker,1
2017-02-07,2017-02-08,LONG,150.02469299938903,148.97336779733135,-0.701,signal_entry,circuit_breaker,1
2017-02-22,2017-02-23,SHORT,151.88043917314667,153.18246627213406,-0.857,signal_entry,circuit_breaker,1
2017-03-09,2017-03-10,SHORT,144.118491480083,144.1768943273634,-0.041,signal_entry,circuit_breaker,1
2017-03-24,2017-03-27,SHORT,148.2096084891748,150.13745761157645,-1.301,signal_entry,circuit_breaker,3
2017-04-10,2017-04-11,LONG,149.06580697586364,150.4480700045602,0.927,signal_entry,circuit_breaker,1
2017-04-25,2017-04-26,SHORT,138.80188998883398,139.3751647554614,-0.413,signal_entry,circuit_breaker,1
2017-05-10,2017-05-11,SHORT,136.40641918308285,134.69684149043795,1.253,signal_entry,circuit_breaker,1
2017-05-25,2017-05-26,SHORT,125.9134477092714,126.48569186524367,-0.454,signal_entry,circuit_breaker,1
2017-06-12,2017-06-13,SHORT,127.01446780875732,128.90389068296403,-1.488,signal_entry,circuit_breaker,1
2017-06-27,2017-06-28,SHORT,130.19051669366996,130.492153598658,-0.232,signal_entry,circuit_breaker,1
2017-07-12,2017-07-13,LONG,133.86105628378834,137.61048102427307,2.801,signal_entry,circuit_breaker,1
2017-07-27,2017-07-28,SHORT,140.9546903183924,139.8558457880747,0.78,signal_entry,circuit_breaker,1
2017-08-11,2017-08-14,LONG,149.09635894598077,148.92720799223932,-0.113,signal_entry,circuit_breaker,3
2017-08-28,2017-08-29,LONG,147.0325109583714,148.542479279068,1.027,signal_entry,circuit_breaker,1
2017-09-12,2017-09-13,SHORT,158.74886097891442,155.31809110013475,2.161,signal_entry,circuit_breaker,1
2017-09-27,2017-09-28,SHORT,148.46644142607838,147.07559558531472,0.937,signal_entry,circuit_breaker,1
2017-10-16,2017-10-17,LONG,150.97228035003081,148.95187598584613,-1.338,signal_entry,circuit_breaker,1
2017-10-31,2017-11-01,LONG,145.5341238857796,146.45681127506674,0.634,signal_entry,circuit_breaker,1
2017-11-15,2017-11-16,LONG,147.07811940159735,145.5944915641761,-1.009,signal_entry,circuit_breaker,1
2017-11-30,2017-12-01,SHORT,144.68735848732302,144.15776341031057,0.366,signal_entry,circuit_breaker,1
2017-12-15,2017-12-18,LONG,146.2382660168542,146.12210054863456,-0.079,signal_entry,circuit_breaker,3
2018-01-02,2018-01-03,LONG,153.7443242975024,154.94571116312216,0.781,signal_entry,circuit_breaker,1
2018-01-17,2018-01-18,LONG,152.91285497035088,151.19854526287858,-1.121,signal_entry,circuit_breaker,1
2018-02-01,2018-02-02,LONG,154.72168031740736,160.37767360043205,3.656,signal_entry,circuit_breaker,1
2018-02-16,2018-02-20,SHORT,141.60500725803044,141.60500725803044,-0.0,signal_entry,circuit_breaker,4
2018-03-07,2018-03-08,LONG,145.56068827844155,149.10770765819893,2.437,signal_entry,circuit_breaker,1
2018-03-22,2018-03-23,LONG,145.47627774088184,145.5127262680811,0.025,signal_entry,circuit_breaker,1
2018-04-06,2018-04-09,SHORT,148.45317947754086,146.21266962646138,1.509,signal_entry,circuit_breaker,3
2018-04-23,2018-04-24,SHORT,140.15910870269965,140.74812053845412,-0.42,signal_entry,circuit_breaker,1
2018-05-08,2018-05-09,SHORT,143.17765684780522,142.33190757101352,0.591,signal_entry,circuit_breaker,1
2018-05-23,2018-05-24,LONG,138.51603990715566,137.63059321812605,-0.639,signal_entry,circuit_breaker,1
2018-06-07,2018-06-08,SHORT,141.49937428299447,139.03708843080415,1.74,signal_entry,circuit_breaker,1
2018-06-22,2018-06-25,SHORT,124.16838396852197,122.87083715135387,1.045,signal_entry,circuit_breaker,3
2018-07-09,2018-07-10,SHORT,122.8225827660835,122.09497120134453,0.592,signal_entry,circuit_breaker,1
2018-07-24,2018-07-25,SHORT,122.81216298605842,123.31785914963731,-0.412,signal_entry,circuit_breaker,1
2018-08-08,2018-08-09,LONG,114.16648674347942,116.05297268750313,1.652,signal_entry,circuit_breaker,1
2018-08-23,2018-08-24,LONG,112.0682869585636,112.12736604902312,0.053,signal_entry,circuit_breaker,1
2018-09-07,2018-09-10,LONG,114.46635634662891,110.40996279338897,-3.544,signal_entry,circuit_breaker,3
2018-09-24,2018-09-25,SHORT,115.26247696918334,115.22313360638609,0.034,signal_entry,circuit_breaker,1
2018-10-11,2018-10-12,LONG,115.09254397379053,115.89238569865188,0.695,signal_entry,circuit_breaker,1
2018-10-26,2018-10-29,LONG,116.91950982587949,114.97468512911588,-1.663,signal_entry,circuit_breaker,3
2018-11-12,2018-11-13,SHORT,115.41696993089901,116.23952865023426,-0.713,signal_entry,circuit_breaker,1
2018-11-27,2018-11-28,SHORT,113.5304424927713,113.70745920168845,-0.156,signal_entry,circuit_breaker,1
2018-12-12,2018-12-13,SHORT,122.41648846201925,122.49903533336568,-0.067,signal_entry,circuit_breaker,1
2018-12-27,2018-12-28,LONG,121.74667444087578,123.12329773051916,1.131,signal_entry,circuit_breaker,1
2019-01-14,2019-01-15,LONG,119.65366203941387,120.11386826630667,0.385,signal_entry,circuit_breaker,1
2019-01-29,2019-01-30,LONG,117.42334281649302,118.50712738402973,0.923,signal_entry,circuit_breaker,1
2019-02-15,2019-02-18,SHORT,126.46491380807808,130.53864029502503,-3.221,signal_entry,circuit_breaker,3
2019-03-04,2019-03-05,SHORT,137.64333686210654,136.73794283409558,0.658,signal_entry,circuit_breaker,1
2019-03-19,2019-03-20,SHORT,135.05612448416178,133.78855577938683,0.939,signal_entry,circuit_breaker,1
2019-04-03,2019-04-04,LONG,140.51116791283013,140.97594523387994,0.331,signal_entry,circuit_breaker,1
2019-04-18,2019-04-19,SHORT,132.70692328701844,133.29520540584457,-0.443,signal_entry,circuit_breaker,1
2019-05-07,2019-05-08,LONG,121.96563994565176,125.5150658552212,2.91,signal_entry,circuit_breaker,1
2019-05-22,2019-05-23,SHORT,122.97204863607128,120.4870229877408,2.021,signal_entry,circuit_breaker,1
2019-06-06,2019-06-07,LONG,133.58145189525834,133.58145189525834,0.0,signal_entry,circuit_breaker,1
2019-06-21,2019-06-24,LONG,152.21370611521442,154.09710348253375,1.237,signal_entry,circuit_breaker,3
2019-07-08,2019-07-09,SHORT,152.86472340015175,151.18694945223427,1.098,signal_entry,circuit_breaker,1
2019-07-23,2019-07-24,LONG,157.8450062629633,160.63456473274005,1.767,signal_entry,circuit_breaker,1
2019-08-07,2019-08-08,LONG,170.33727202984693,170.01125502418756,-0.191,signal_entry,circuit_breaker,1
2019-08-22,2019-08-23,LONG,172.44434374970695,172.2934409214427,-0.088,signal_entry,circuit_breaker,1
2019-09-06,2019-09-09,SHORT,177.51005835884362,179.3254386615323,-1.023,signal_entry,circuit_breaker,3
2019-09-23,2019-09-24,LONG,180.19472418415128,180.99179349633448,0.442,signal_entry,circuit_breaker,1
2019-10-10,2019-10-11,LONG,169.42328472330587,168.90624436790978,-0.305,signal_entry,circuit_breaker,1
2019-10-25,2019-10-28,LONG,161.64811353152479,165.28904847369216,2.252,signal_entry,circuit_breaker,3
2019-11-11,2019-11-12,SHORT,154.4230301745824,152.5096366813363,1.239,signal_entry,circuit_breaker,1
2019-11-26,2019-11-27,SHORT,158.72529370088685,157.52233523928948,0.758,signal_entry,circuit_breaker,1
2019-12-11,2019-12-12,LONG,171.08916595442815,170.66828228104103,-0.246,signal_entry,circuit_breaker,1
2019-12-26,2019-12-27,LONG,176.67374027058682,179.0763836090342,1.36,signal_entry,circuit_breaker,1
2020-01-13,2020-01-14,LONG,189.78951965465794,189.55594582819748,-0.123,signal_entry,circuit_breaker,1
2020-01-28,2020-02-03,LONG,176.4132787255999,163.14930683887542,-7.519,signal_entry,circuit_breaker,6
2020-02-17,2020-02-18,LONG,184.59643198944815,189.03568591431247,2.405,signal_entry,circuit_breaker,1
2020-03-03,2020-03-04,LONG,185.80367911153078,187.89807060155186,1.127,signal_entry,circuit_breaker,1
2020-03-18,2020-03-19,LONG,152.35376261065812,152.20881203471725,-0.095,signal_entry,circuit_breaker,1
2020-04-02,2020-04-03,SHORT,169.46193441402545,170.18007784158902,-0.424,signal_entry,circuit_breaker,1
2020-04-17,2020-04-20,SHORT,183.80630375674673,183.61755484767716,0.103,signal_entry,circuit_breaker,3
2020-05-04,2020-05-05,LONG,182.0329981768692,182.0329981768692,0.0,signal_entry,circuit_breaker,1
2020-05-19,2020-05-20,SHORT,188.06044926852377,191.12325389531722,-1.629,signal_entry,circuit_breaker,1
2020-06-03,2020-06-04,SHORT,185.79866177511397,182.4943476870694,1.778,signal_entry,circuit_breaker,1
2020-06-18,2020-06-19,SHORT,184.25606438728343,185.34396239839108,-0.59,signal_entry,circuit_breaker,1
2020-07-03,2020-07-06,LONG,197.16404541501913,206.5941954633817,4.783,signal_entry,circuit_breaker,3
2020-07-20,2020-07-21,LONG,217.82135303785157,221.27271725100175,1.584,signal_entry,circuit_breaker,1
2020-08-04,2020-08-05,LONG,228.63687208474272,238.2802545536896,4.218,signal_entry,circuit_breaker,1
2020-08-19,2020-08-20,LONG,233.5833868505938,227.9560553370097,-2.409,signal_entry,circuit_breaker,1
2020-09-03,2020-09-04,SHORT,237.02471861859598,236.0898508240624,0.394,signal_entry,circuit_breaker,1
2020-09-18,2020-09-21,SHORT,228.73967433451043,225.88627058520635,1.247,signal_entry,circuit_breaker,3
2020-10-05,2020-10-09,SHORT,209.08733312550171,212.76005775970336,-1.757,signal_entry,circuit_breaker,4
2020-10-23,2020-10-26,SHORT,218.43057996245872,219.40412571689734,-0.446,signal_entry,circuit_breaker,3
2020-11-09,2020-11-10,LONG,238.31884387820918,227.84025204083994,-4.397,signal_entry,circuit_breaker,1
2020-11-24,2020-11-25,SHORT,242.09065367293883,233.96580344822206,3.356,signal_entry,circuit_breaker,1
2020-12-09,2020-12-10,LONG,234.04024738102916,230.44252215975777,-1.537,signal_entry,circuit_breaker,1
2020-12-24,2020-12-25,LONG,230.63557307795594,236.17873304886933,2.403,signal_entry,circuit_breaker,1
2021-01-11,2021-01-12,SHORT,252.62884188570715,256.3241992205149,-1.463,signal_entry,circuit_breaker,1
2021-01-26,2021-01-27,SHORT,252.57471118795257,245.3774303888745,2.85,signal_entry,circuit_breaker,1
2021-02-10,2021-02-11,LONG,268.5476550988563,268.5476550988563,0.0,signal_entry,circuit_breaker,1
2021-03-01,2021-03-02,SHORT,276.7624332133377,269.657602703075,2.567,signal_entry,circuit_breaker,1
2021-03-16,2021-03-17,LONG,259.542542300753,258.2868244470911,-0.484,signal_entry,circuit_breaker,1
2021-03-31,2021-04-01,SHORT,235.24019731811237,237.4167221863515,-0.925,signal_entry,circuit_breaker,1
2021-04-15,2021-04-16,SHORT,241.3295063656066,244.2133339124827,-1.195,signal_entry,circuit_breaker,1
2021-04-30,2021-05-03,SHORT,252.6240261567906,252.6240261567906,-0.0,signal_entry,circuit_breaker,3
2021-05-17,2021-05-18,LONG,271.7620656957095,277.0817775992001,1.957,signal_entry,circuit_breaker,1
2021-06-01,2021-06-02,LONG,275.3146971823947,267.14952963948036,-2.966,signal_entry,circuit_breaker,1
2021-06-16,2021-06-17,SHORT,248.84227095295438,246.73459258815905,0.847,signal_entry,circuit_breaker,1
2021-07-01,2021-07-02,LONG,244.02943811636246,243.77366077492871,-0.105,signal_entry,circuit_breaker,1
2021-07-16,2021-07-19,LONG,247.86322112978124,245.61914247114117,-0.905,signal_entry,circuit_breaker,3
2021-08-02,2021-08-03,SHORT,253.72561938831544,246.45052113594227,2.867,signal_entry,circuit_breaker,1
2021-08-17,2021-08-18,LONG,257.2870746828806,256.8302104534249,-0.178,signal_entry,circuit_breaker,1
2021-09-01,2021-09-02,LONG,255.55261500845262,258.8769816445605,1.301,signal_entry,circuit_breaker,1
2021-09-16,2021-09-17,SHORT,271.3762925654432,263.2306122141904,3.002,signal_entry,circuit_breaker,1
2021-10-01,2021-10-04,LONG,249.64587974590583,249.64587974590583,0.0,signal_entry,circuit_breaker,3
2021-10-20,2021-10-21,LONG,268.94984580033923,270.0150239988397,0.396,signal_entry,circuit_breaker,1
2021-11-04,2021-11-05,SHORT,256.3067026775329,257.4713245901969,-0.454,signal_entry,circuit_breaker,1
2021-11-19,2021-11-22,SHORT,264.5951296164881,266.74176135422107,-0.811,signal_entry,circuit_breaker,3
2021-12-06,2021-12-07,LONG,254.1867154093977,255.0270414592798,0.331,signal_entry,circuit_breaker,1
2021-12-21,2021-12-22,SHORT,252.35480253454335,253.43995427642344,-0.43,signal_entry,circuit_breaker,1
2022-01-05,2022-01-06,LONG,249.79206401683905,247.38249848126136,-0.965,signal_entry,circuit_breaker,1
2022-01-20,2022-01-21,LONG,253.30972551403192,255.49117545983273,0.861,signal_entry,circuit_breaker,1
2022-02-08,2022-02-09,LONG,249.3812863966891,257.27516118013733,3.165,signal_entry,circuit_breaker,1
2022-02-23,2022-02-24,LONG,263.1185055724944,269.59014894955556,2.46,signal_entry,circuit_breaker,1
2022-03-10,2022-03-11,SHORT,262.9247320007472,261.27967769113934,0.626,signal_entry,circuit_breaker,1
2022-03-25,2022-03-28,LONG,270.04453918507994,270.6857817819697,0.237,signal_entry,circuit_breaker,3
2022-04-11,2022-04-12,LONG,274.2373561936395,275.7376484658794,0.547,signal_entry,circuit_breaker,1
2022-04-26,2022-04-27,SHORT,232.88688816868398,245.09380202821464,-5.242,signal_entry,circuit_breaker,1
2022-05-11,2022-05-12,SHORT,231.6010559399203,227.70232315930207,1.683,signal_entry,circuit_breaker,1
2022-05-26,2022-05-27,SHORT,236.06037732294527,237.77121089321244,-0.725,signal_entry,circuit_breaker,1
2022-06-10,2022-06-13,SHORT,247.15131180083952,250.0118435688248,-1.157,signal_entry,circuit_breaker,3
2022-06-27,2022-06-28,LONG,238.99065083274095,240.80334101714448,0.758,signal_entry,circuit_breaker,1
2022-07-12,2022-07-13,SHORT,229.0867442869873,226.4014978285757,1.172,signal_entry,circuit_breaker,1
2022-07-27,2022-07-28,SHORT,231.95067870250352,234.9352131523435,-1.287,signal_entry,circuit_breaker,1
2022-08-11,2022-08-12,LONG,246.95501489583,250.6096389326172,1.48,signal_entry,circuit_breaker,1
2022-08-26,2022-08-29,LONG,245.10516455422282,241.90549726570043,-1.305,signal_entry,circuit_breaker,3
2022-09-12,2022-09-13,LONG,248.64232414146872,252.40734915753464,1.514,signal_entry,circuit_breaker,1
2022-09-27,2022-09-28,SHORT,221.4410813155173,212.7029596800055,3.946,signal_entry,circuit_breaker,1
2022-10-14,2022-10-17,SHORT,227.26062643564137,229.2866127481172,-0.891,signal_entry,circuit_breaker,3
2022-10-31,2022-11-01,SHORT,230.83781842310955,235.92441005639697,-2.204,signal_entry,circuit_breaker,1
2022-11-15,2022-11-16,LONG,269.3098729342954,272.7495402496548,1.277,signal_entry,circuit_breaker,1
2022-11-30,2022-12-01,LONG,265.52147850389207,274.4154826393695,3.35,signal_entry,circuit_breaker,1
2022-12-15,2022-12-16,SHORT,260.71446563198066,260.1587734975521,0.213,signal_entry,circuit_breaker,1
2022-12-30,2023-01-03,LONG,254.21494508960134,264.9332631600768,4.216,signal_entry,circuit_breaker,4
2023-01-17,2023-01-18,LONG,277.0269260186587,278.47816431658856,0.524,signal_entry,circuit_breaker,1
2023-02-03,2023-02-06,SHORT,294.0504041026648,283.1140505636588,3.719,signal_entry,circuit_breaker,3
2023-02-20,2023-02-21,SHORT,286.59034242531317,293.4449815924049,-2.392,signal_entry,circuit_breaker,1
2023-03-07,2023-03-08,LONG,292.2056045470706,284.99248507991445,-2.469,signal_entry,circuit_breaker,1
2023-03-22,2023-03-23,SHORT,297.16099433198065,304.75999557991327,-2.557,signal_entry,circuit_breaker,1
2023-04-06,2023-04-07,SHORT,328.7006880996642,324.62355146616915,1.24,signal_entry,circuit_breaker,1
2023-04-21,2023-04-24,LONG,324.72590494899185,312.86054044162495,-3.654,signal_entry,circuit_breaker,3
2023-05-08,2023-05-09,SHORT,318.0957282375337,308.8860660592247,2.895,signal_entry,circuit_breaker,1
2023-05-23,2023-05-24,SHORT,280.577944198384,282.8085917750448,-0.795,signal_entry,circuit_breaker,1
2023-06-07,2023-06-08,LONG,292.54856929307397,293.28948565350674,0.253,signal_entry,circuit_breaker,1
2023-06-22,2023-06-23,SHORT,292.05330652898385,292.05330652898385,-0.0,signal_entry,circuit_breaker,1
2023-07-07,2023-07-10,SHORT,293.82021141589627,295.2981092818926,-0.503,signal_entry,circuit_breaker,3
2023-07-24,2023-07-25,SHORT,313.60386109308973,321.0239143930421,-2.366,signal_entry,circuit_breaker,1
2023-08-08,2023-08-09,SHORT,323.9935665887072,320.57136977494116,1.056,signal_entry,circuit_breaker,1
2023-08-23,2023-08-24,LONG,304.57489685717354,316.12213009797813,3.791,signal_entry,circuit_breaker,1
2023-09-07,2023-09-08,SHORT,323.51605917638926,323.48211882460447,0.01,signal_entry,circuit_breaker,1
2023-09-22,2023-09-25,SHORT,322.68529260576656,321.35580889239196,0.412,signal_entry,circuit_breaker,3
2023-10-12,2023-10-13,LONG,315.8836871683401,312.02190581914647,-1.223,signal_entry,circuit_breaker,1
2023-10-27,2023-10-30,LONG,312.0584207085341,316.34590178082436,1.374,signal_entry,circuit_breaker,3
2023-11-13,2023-11-14,SHORT,303.46455850721645,302.03783388393225,0.47,signal_entry,circuit_breaker,1
2023-11-28,2023-11-29,LONG,306.1294033849388,313.024428627124,2.252,signal_entry,circuit_breaker,1
2023-12-13,2023-12-14,SHORT,297.17019983903384,299.3189429290972,-0.723,signal_entry,circuit_breaker,1
2023-12-28,2023-12-29,LONG,315.6602729470241,317.7553954764483,0.664,signal_entry,circuit_breaker,1
2024-01-15,2024-01-16,LONG,307.1121582531848,306.6373186887222,-0.155,signal_entry,circuit_breaker,1
2024-01-30,2024-01-31,LONG,299.1020025601662,295.4307704266901,-1.227,signal_entry,circuit_breaker,1
2024-02-19,2024-02-20,SHORT,312.13877661483275,317.7848305147772,-1.809,signal_entry,circuit_breaker,1
2024-03-05,2024-03-06,LONG,341.074062733159,348.1158119808487,2.065,signal_entry,circuit_breaker,1
2024-03-20,2024-03-21,SHORT,376.02285855251915,380.71564547178605,-1.248,signal_entry,circuit_breaker,1
2024-04-04,2024-04-05,LONG,422.8600388816306,422.8600388816306,0.0,signal_entry,circuit_breaker,1
2024-04-19,2024-04-22,LONG,442.0246522893586,424.50759439035534,-3.963,signal_entry,circuit_breaker,3
2024-05-06,2024-05-07,SHORT,423.7041184732058,422.92574965777425,0.184,signal_entry,circuit_breaker,1
2024-05-21,2024-05-22,LONG,449.4392250244203,444.4740004598684,-1.105,signal_entry,circuit_breaker,1
2024-06-05,2024-06-06,SHORT,416.3316606210081,430.16833932500845,-3.323,signal_entry,circuit_breaker,1
2024-06-20,2024-06-21,LONG,425.43470398225895,423.03628176945017,-0.564,signal_entry,circuit_breaker,1
2024-07-05,2024-07-08,LONG,440.69782616475277,449.8260331678734,2.071,signal_entry,circuit_breaker,3
2024-07-22,2024-07-23,SHORT,442.8580110146042,418.10895044295864,5.588,signal_entry,circuit_breaker,1
2024-08-06,2024-08-07,SHORT,398.25066869104694,399.6933959500502,-0.362,signal_entry,circuit_breaker,1
2024-08-21,2024-08-22,LONG,419.10813822535283,416.88752714596086,-0.53,signal_entry,circuit_breaker,1
2024-09-05,2024-09-06,LONG,372.0471401099961,373.6666039110001,0.435,signal_entry,circuit_breaker,1
2024-09-20,2024-09-23,LONG,394.01914959257044,395.7201163617425,0.432,signal_entry,circuit_breaker,3
2024-10-09,2024-10-10,SHORT,421.4131008562023,429.33376652202867,-1.88,signal_entry,circuit_breaker,1
2024-10-24,2024-10-25,SHORT,437.0141077291035,430.9989583443477,1.376,signal_entry,circuit_breaker,1
2024-11-08,2024-11-11,LONG,425.1051777633135,417.245119741647,-1.849,signal_entry,circuit_breaker,3
2024-11-25,2024-11-26,LONG,398.7931007814036,397.10606177349655,-0.423,signal_entry,circuit_breaker,1
2024-12-10,2024-12-11,LONG,409.54160819203827,412.97577161539914,0.839,signal_entry,circuit_breaker,1
2024-12-25,2024-12-26,LONG,392.1971474566276,395.48548950622313,0.838,signal_entry,circuit_breaker,1
